Event_ID,Relationship,Personal_ID,Notes
7569,Soldier,19955,He was present at the Janos Presidio for this review of troops
7569,Soldier,19956,He was sick and in Chihuahua at the time of this troop review
7569,Soldier,19957,He was sick and in Chihuahua at the time of this troop review
7569,Soldier,19958,He was out on campaign during this review of troops
7569,Soldier,19959,He was present at the Janos Presidio for this review of troops
7569,Soldier,19960,He was present at the Janos Presidio for this review of troops
7569,Soldier,19961,He was with the presidio cattle herd at the time of this troop review
7569,Soldier,19962,He was present at the Janos Presidio for this review of troops
7569,Soldier,19963,He was in Chihuahua at the time of this troop review
7569,Soldier,19964,He was out on campaign during this review of troops
7569,Soldier,19965,He was sick and in Chihuahua at the time of this troop review
7569,Soldier,19966,He was out on campaign during this review of troops
7569,Soldier,19967,He was sick and in Chihuahua at the time of this troop review
7569,Soldier,19968,He was out on campaign during this review of troops
7569,Soldier,19969,He was out on campaign during this review of troops
7569,Soldier,19970,He was guarding the caballada (horse herd) on the day of this troop review
7569,Soldier,19971,He was out on campaign during this review of troops
7569,Soldier,19972,He was present at the Janos Presidio for this review of troops
7569,Soldier,19973,He was present at the Janos Presidio for this review of troops
7569,Soldier,19974,He was guarding the caballada (horse herd) on the day of this troop review
7569,Soldier,19975,He was present at the Janos Presidio for this review of troops
7569,Soldier,19976,He was with the presidio cattle herd at the time of this troop review
7570,Retired Soldier,18601,He was present at the Janos Presidio for this review of troops
7570,Soldier,19880,He was out on campaign during this review of troops
7570,Soldier,19912,He was guarding the caballada (horse herd) on the day of this troop review
7570,Soldier,19977,He was sick and in Chihuahua at the time of this troop review
7570,Soldier,19978,He was guarding the caballada (horse herd) on the day of this troop review
7570,Soldier,19979,He was present at the Janos Presidio for this review of troops
7570,Soldier,19980,He was out on campaign during this review of troops
7570,Soldier,19981,He was out on campaign during this review of troops
7570,Soldier,19982,He was stationed at Casas Grandes during this troop review
7570,Soldier,19983,He was out on campaign during this review of troops
7570,Soldier,19984,He was stationed at Casas Grandes during this troop review
7570,Soldier,19985,He was out on campaign during this review of troops
7570,Soldier,19986,He was out on campaign during this review of troops
7570,Soldier,19987,He was guarding the caballada (horse herd) on the day of this troop review
7570,Soldier,19988,He was with the presidio cattle herd at the time of this troop review
7570,Soldier,19989,He was present at the Janos Presidio for this review of troops
7570,Soldier,19990,He was out on campaign during this review of troops
7570,Soldier,19991,
7570,Soldier,19992,He was in Chihuahua at the time of this troop review
7570,Soldier,19993,He was guarding the caballada (horse herd) on the day of this troop review
7570,Soldier,19994,He was present at the Janos Presidio for this review of troops
7570,Soldier,19995,He was present at the Janos Presidio for this review of troops
7570,Soldier,19996,He was out on campaign during this review of troops
7570,Soldier,19997,He was out on campaign during this review of troops
7570,Soldier,19998,He was out on campaign during this review of troops
7570,Soldier,19999,He was present at the Janos Presidio for this review of troops
7570,Soldier,20000,He was present at the Janos Presidio for this review of troops
7570,Soldier,20001,He was guarding the caballada (horse herd) on the day of this troop review
7570,Soldier,20002,He was guarding the caballada (horse herd) on the day of this troop review
7570,Soldier,20003,He was out on campaign during this review of troops
7570,Soldier,20004,He was present at the Janos Presidio for this review of troops
7570,Soldier,20005,He was present at the Janos Presidio for this review of troops
7570,Soldier,20006,He was out on campaign during this review of troops
7570,Soldier,20007,He was out on campaign during this review of troops
7570,Soldier,20008,He was out on campaign during this review of troops
7570,Soldier,20009,He was guarding the caballada (horse herd) on the day of this troop review
7570,Soldier,20010,He was guarding the caballada (horse herd) on the day of this troop review
7570,Soldier,20011,He was guarding the caballada (horse herd) on the day of this troop review
7570,Soldier,20012,He was guarding the caballada (horse herd) on the day of this troop review
7570,Soldier,20013,He was present at the Janos Presidio for this review of troops
7570,Soldier,20014,He was present at the Janos Presidio for this review of troops
7570,Soldier,20015,He was present at the Janos Presidio for this review of troops
7570,Soldier,20016,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20017,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20018,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20019,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20020,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20021,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20022,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20023,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20024,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20025,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20026,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20027,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20028,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20029,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20030,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20032,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20033,He was present at the Janos Presidio for this review of troops
7570,Retired Soldier,20034,He was present at the Janos Presidio for this review of troops
7571,Priest,3351,
7571,Baptized,19870,
7571,Father,19871,
7571,Mother,19872,
7571,Godfather,19873,
7571,Godmother,19874,
7572,Priest,3340,
7572,Godmother,18096,
7572,Baptized,19867,
7572,Father,19868,
7572,Mother,19869,
7573,Father,18848,
7573,Paternal Grandfather,18849,
7573,Paternal Grandmother,18850,
7573,Baptized,19856,
7573,Priest,19858,
7573,Mother,19859,
7573,Maternal Grandfather,19860,
7573,Maternal Grandmother,19861,
7573,Godfather,19864,
7573,Godmother,19865,
7574,Father,18848,
7574,Paternal Grandfather,18849,
7574,Paternal Grandmother,18850,
7574,Baptized,19855,
7574,Priest,19858,
7574,Mother,19859,
7574,Maternal Grandfather,19860,
7574,Maternal  Grandmother,19861,
7574,Godfather,19862,
7574,Godmother,19863,
7575,Priest,3196,
7575,Mother,3202,
7575,Father,3342,
7575,Baptized,3553,
7575,Godfather,3555,
7575,Godmother,6214,
7576,Priest,2714,
7576,Mother of the bride,9094,
7576,Witness,9584,
7576,Father of the bride,11105,
7576,Witness,16151,
7576,Husband,20035,
7576,Father of the groom,20036,
7576,Mother of the groom,20037,
7576,Wife,20038,
7576,Witness,20039,
7577,Priest at the anointing wwith oil,1102,
7577,Recording Priest,3030,
7577,Godmother at the anointing with oil,3183,
7577,Mother,20040,
7577,Baptized,20041,
7577,Father,25330,
7577,Godfather at the anointing with oil,25331,
7577,Baptizer with water,25332,
7577,Godfather at the baptism with water,25333,
7577,Godmother at the baptism with water,25334,
7578,Priest,3030,
7578,Godfather,5377,
7578,Baptized,20042,
7578,Father,20043,
7578,Mother,20044,
7578,Godmother,20045,
7579,Priest,3030,
7579,Baptizer,13964,
7579,Baptized,18501,
7579,Father,20046,
7579,Mother,20047,
7579,Godfather,20048,
7579,Godmother,20049,
7580,Priest,3030,
7580,Godmother,3186,
7580,Baptized,20050,
7581,Priest,1102,
7581,Godfather,9680,
7581,Baptized,20051,
7581,Father,20052,
7581,Mother,20053,
7581,Godmother,20054,
7582,Godfather,784,
7582,Father,1798,
7582,Priest,3030,
7582,Godmother,8536,
7582,Mother,11351,
7582,Baptized,20055,
7583,Priest,3030,
7583,Father,4873,
7583,Godfather,6782,
7583,Baptized,20056,
7583,Mother,20057,
7584,Priest,3030,
7584,Godfather,5406,
7584,Baptized,20058,
7584,Father,20059,
7584,Mother,20060,
7584,Godmother,20061,
7585,Priest,3030,
7585,Mother,3189,
7585,Baptized,20062,
7585,Father,20063,
7585,Godfather,20064,
7585,Godmother,20065,
7586,Priest,3030,
7586,Godmother,3033,
7586,Godfather,4873,
7586,Baptized,20066,
7586,Father,20067,
7586,Mother,20068,
7587,Priest,3030,
7587,Father,20067,
7587,Mother,20068,
7587,Baptized,20069,
7587,Godfather,20070,
7587,Godmother,20071,
7588,Priest,3030,
7588,Godmother,20071,
7588,Baptized,20072,
7588,Mother,20073,
7589,Godfather,468,
7589,Priest,20074,
7589,Baptized,20075,
7589,Father,20076,
7589,Mother,20077,She was seventeen years old at the time of Miguel Gerónimo's baptism.
7589,Godmother,20078,María Carmen del Valle was about 44 years of age at the time of this baptism.
7590,Godfather,468,
7590,Father,8163,
7590,Mother,8164,
7590,Priest,20074,
7590,Baptized,20079,
7590,Godmother,20080,
7591,Priest,3658,
7591,Baptized,20081,
7591,Father,20082,
7591,Godfather,20083,
7592,Deceased,468,
7592,Wife of the deceased,20080,
7592,Recording Priest,20084,
7592,Officiating Priest,20085,
7593,Priest,3658,
7593,Father,3972,
7593,Baptized,20086,
7593,Godfather,20087,
7593,Godmother,20088,
7594,Priest,20089,
7594,Baptized,20090,
7594,Father,20091,
7594,Mother,20092,
7594,Godfather,20093,He was godfather to María Muara at this baptism.
7594,Baptized,20094,
7594,Father,20095,
7594,Mother,20096,
7594,Godfather,20097,He was godfather to Pedro Chino at this baptism.
7594,Baptized,20098,
7594,Father,20099,
7594,Mother,20100,
7594,Godmother,20101,She was godmother to María Rosa Vaqueri at this baptism.
7594,Baptized,20102,
7594,Father,20103,
7594,,20104,
7594,Godmother,20105,She was godmother to Susana Soqui at this baptism.
7594,Baptized,20106,
7594,Father,20107,
7594,Mother,20108,
7594,Godmother,20109,She was godmother toMagdalena Chacome at this baptism.
7594,Baptized,20110,
7594,Father,20111,
7594,Mother,20112,
7594,Godmother,20113,She was the godmother to Juan Temara at this baptism.
7594,Baptized,20114,
7594,Father,20115,
7594,Mother,20116,
7594,Godmother,20117,She was the godmother to Lorenzo Coanes at this baptism.
7594,Baptized,20118,
7594,Father,20119,
7594,Mother,20120,
7594,Godmother,20121,She was the godmother to Francisco Xavier at this baptism.
7594,Baptized,20122,
7594,Father,20123,
7594,Mother,20124,
7594,Godfather,20125,He was godfather to José Chadau at this baptism.
7594,Baptized,20126,
7594,Father,20127,
7594,Mother,20128,
7594,Godfather,20129,He was godfather to Francisco Xavier Chadaguiz at this baptism.
7595,Priest,3696,
7595,Father,20127,
7595,Mother,20128,
7595,Baptized,20130,
7595,Godmother,20131,She was one of two godmothers at this baptism.
7595,Godmother,20132,She was one of two godmothers at this baptism.
7596,Deceased husband of the deceased,468,
7596,Deceased,20080,
7596,Priest,20133,
7597,Bishop,18626,
7597,Priest,20134,
7597,Owner of husband of the deceased,20135,
7597,Deceased,20136,
7597,Husband of the deceased,20137,
7598,Priest,3074,
7598,Godmother,5628,
7598,Father,5876,
7598,Mother,5877,
7598,Baptized,6200,
7599,Priest,3074,
7599,Father,5876,
7599,Mother,5877,
7599,Godfather,9242,
7599,Godmother,9243,
7599,Baptized,20138,
7600,Godfather,2909,
7600,Priest,3074,
7600,Godmother,9557,
7600,Baptized,20139,
7600,Father,20140,
7600,Mother,20141,
7601,Priest,3074,
7601,Godfather,6751,
7601,Father,9290,
7601,Mother,9492,
7601,Godmother,20142,
7601,Baptized,20143,
7602,Priest,3074,
7602,Baptized,17994,
7602,Father,20144,
7602,Mother,20145,
7602,Godfather,20146,
7603,Priest,3196,
7603,Bishop,18626,
7603,Secretary of the visit,20134,
7604,Priest,3196,
7604,Bishop,18626,
7604,Secretary of the visit,20134,
7605,Bishop,18595,
7605,Secretary of the visit,20147,
7606,Bishop,18595,
7606,Secretary of the visit,20147,
7607,Priest,3196,
7607,Bishop,18595,
7607,Secretary of the visit,20147,
7608,Priest,3074,
7608,Baptized,20148,
7608,Mother,20149,
7608,Godmother,20150,
7609,Priest,3074,
7609,Baptized,20151,
7609,Father,20152,
7609,Mother,20153,
7609,Godfather,20154,
7610,Priest,3074,
7610,Baptized,20155,
7610,Father,20156,
7610,Mother,20157,
7610,Godfather,20158,
7611,Priest,3074,
7611,Baptized,20159,
7611,Father,20160,
7611,Mother,20161,
7611,Godmother,20162,
7612,Priest,3074,
7612,Baptized,20163,
7612,Father,20164,
7612,Mother,20165,
7612,Godfather,20166,
7613,Priest,3074,
7613,Godfather,6683,
7613,Baptized,20167,
7613,Father,20168,
7613,Mother,20169,
7614,Priest,4463,
7614,Father,20171,
7614,Mother,20172,
7614,Godfather,20173,
7614,Baptized,20174,
7615,Priest,4463,
7615,Father,20175,
7615,Mother,20176,
7615,Godfather,20177,
7615,Baptized,21311,
7616,Priest,3074,
7616,Baptized,20170,
7616,Father,20178,
7616,Mother,20179,
7616,Godfather,20180,
7617,Priest,3074,
7617,Baptized,20181,
7617,Father,20182,
7617,Mother,20183,
7617,Godfather,20184,
7618,Priest,3074,
7618,Baptized,20185,
7618,Father,20186,
7618,Godmother,20187,
7619,Priest,3074,
7619,Baptized,20188,
7619,Mother,20189,
7619,Godfather,20190,
7620,Priest,3074,
7620,Baptized,20191,
7620,Father,20192,
7620,Mother,20193,
7620,Godmother,20194,
7621,Priest,3074,
7621,Baptized,20195,
7621,Father,20196,
7621,Mother,20197,
7621,Godmother,20198,
7622,Priest,3074,
7622,Baptized,20199,
7622,Father,20200,
7622,Mother,20201,
7622,Godfather,20202,
7623,Priest,3074,
7623,Father,20200,
7623,Mother,20201,
7623,Baptized,20203,
7623,Godfather,20204,
7624,Priest,3074,
7624,Baptized,20205,
7624,Father,20206,
7624,Mother,20207,
7624,Godmother,20208,
7625,Priest,3074,
7625,Baptized,20209,
7625,Father,20210,
7625,Mother,20211,
7626,Priest,3074,
7626,Baptized,20212,
7626,Father,20213,
7626,Mother,20214,
7626,Godmother,20215,
7627,Priest,3074,
7627,Baptized,20216,
7627,Father,20217,
7627,Mother,20218,
7627,Godfather,20219,
7628,Priest,3074,
7628,Baptized,20220,
7628,Father,20221,
7628,Mother,20222,
7628,Godmother,20223,
7629,Priest,3074,
7629,Baptized,20224,
7629,Father,20225,
7629,Mother,20226,
7629,Godfather,20227,
7630,Priest,3074,
7630,Baptized,20228,
7630,Father,20229,
7630,Mother,20230,
7630,Godfather,20231,
7631,Priest,3074,
7631,Baptized,20232,
7631,Father,20233,
7631,Mother,20234,
7631,Godfather,20235,
7632,Priest,3074,
7632,Baptized,20236,
7632,Father,20237,
7632,Mother,20238,
7632,Godmother,20239,
7633,Priest,3074,
7633,Baptized,20240,
7633,Father,20241,
7633,Mother,20242,
7633,Godmother,20243,
7634,Priest,3074,
7634,Baptized,20244,
7634,Father,20245,
7634,Mother,20246,
7634,Godmother,20247,
7635,First Corporal,468,
7635,Lieutenant,985,
7635,Second Corporal,1758,
7635,Soldier,3010,
7635,Soldier,3097,
7635,Soldier,3114,
7635,Corporal,5073,
7635,Soldier,5142,
7635,Second Lieutenant,5616,
7635,Soldier,10113,
7635,Soldier,13958,
7635,Soldier,16465,
7635,Soldier,20033,
7635,Captain,20248,
7635,Soldier,20249,
7635,Soldier,20250,
7635,Soldier,20251,
7635,Soldier,20252,
7635,Soldier,20253,
7635,Soldier,20254,
7635,Soldier,20255,
7635,Soldier,20256,
7635,Soldier,20257,
7635,Soldier,20258,
7635,Soldier,20259,
7635,Soldier,20260,
7635,Soldier,20261,
7635,Soldier,20262,
7635,Soldier,20263,
7635,Soldier,20264,
7635,Soldier,20265,
7635,Soldier,20266,
7635,Soldier,20267,
7635,Soldier,20268,
7635,Soldier,20269,
7635,Soldier,20270,
7635,Soldier,20272,
7635,Soldier,20273,
7635,Soldier,20274,
7635,Soldier,20275,
7635,Soldier,20276,
7635,Soldier,20277,
7635,Soldier,20278,
7635,Soldier,20279,
7635,Soldier,20280,
7635,Soldier,20281,
7635,Cavalry Scout,20282,
7635,Cavalry Scout,20283,
7635,Cavalry Scout,20284,
7635,Cavalry Scout,20285,
7635,Cavalry Scout,20286,
7635,Cavalry Scout,20287,
7635,Cavalry Scout,20288,
7635,Cavalry Scout,20289,
7635,Cavalry Scout,20290,
7635,Cavalry Scout,20291,
7636,Soldier,1033,
7636,Soldier,1345,
7636,Soldier,2400,
7636,Soldier,4091,
7636,Soldier,10825,
7636,Sergeant,20292,
7636,Corporal,20293,
7636,Honorary Corporal,20294,
7636,Soldier,20295,
7636,Soldier,20296,
7636,Soldier,20297,
7636,Soldier,20298,
7636,Soldier,20299,
7636,Soldier,20300,
7636,Soldier,20301,
7636,Soldier,20302,
7636,Soldier,20303,
7636,Soldier,20304,
7636,Soldier,20305,
7636,Soldier,20306,
7636,Soldier,20307,
7636,Soldier,20308,
7636,Soldier,20309,
7636,Soldier,20310,
7636,Soldier,20311,
7636,Soldier,20312,
7636,Soldier,20313,
7636,Soldier,20314,
7636,Soldier,20315,
7636,Soldier,20316,
7636,Soldier,20317,
7636,Soldier,20318,
7636,Soldier,20319,
7636,Soldier,20320,
7636,Soldier,20321,
7636,Soldier,20322,
7636,Soldier,20323,
7636,Soldier,20324,
7636,Soldier,20325,
7636,Soldier,20326,
7636,Soldier,20327,
7636,Soldier,20328,
7636,Soldier,20329,
7637,Soldier,130,
7637,Soldier,960,
7637,Lieutenant,969,
7637,Soldier,1120,
7637,Soldier,1200,
7637,Captain,1233,
7637,Second Corporal,2033,
7637,Soldier,2592,
7637,Second Lieutenant,2616,
7637,Soldier,2727,
7637,Scout,2734,
7637,Scout,2735,
7637,Soldier,2736,
7637,Soldier,3004,
7637,Soldier,3022,
7637,First Corporal,4213,
7637,Soldier,4811,
7637,Soldier,4815,
7637,Scout,4825,
7637,Soldier,4830,
7637,Soldier,4926,
7637,Soldier,4932,
7637,Soldier,4937,
7637,Soldier,4940,
7637,Soldier,4970,
7637,Soldier,5042,
7637,Soldier,8610,
7637,Soldier,9912,
7637,Soldier,19429,
7637,Soldier,20330,
7637,Soldier,20331,
7637,Soldier,20332,
7637,Soldier,20333,
7637,Keeper of Arms,20334,
7637,Soldier,20335,
7637,Soldier,20336,
7637,Soldier,20337,
7637,Soldier,20338,
7637,Soldier,20339,
7637,Soldier,20340,
7637,Soldier,20341,
7637,Soldier,20342,
7637,Soldier,20343,
7637,Soldier,20345,
7637,Soldier,20346,
7637,Soldier,20347,
7637,Soldier,20348,
7637,Soldier,20349,
7637,Soldier,1079,
7637,Scout,20352,
7637,Scout,20353,
7637,Scout,20354,
7637,Scout,20355,
7637,Scout,20356,
7637,Scout,20358,
7637,Scout,20359,
7638,Godfather,1233,
7638,Baptized,20357,
7638,Officiating Priest,20360,
7638,Presiding Priest,20361,
7639,Transporter,1233,
7639,Godfather,16712,
7639,Officiating Priest,20360,
7639,Presiding Priest,20361,
7639,Baptized,20362,
7640,Transporter,1233,
7640,Officiating Priest,20360,
7640,Presiding Priest,20361,
7640,Baptized,20363,
7640,Godfather,20364,
7641,Transporter,1233,
7641,Godfather,16704,
7641,Officiating Priest,20360,
7641,Presiding Priest,20361,
7641,Baptized,20365,
7641,Proxy Godfather,20366,
7642,Married Resident,131,
7642,Widowed Resident,350,
7642,Married Resident,515,
7642,Widowed Resident,962,
7642,Married Resident,975,
7642,Married Resident,1038,
7642,Young boy between 14 and 15 years of age,1086,
7642,Married Resident,1092,
7642,Widowed Resident,1094,
7642,Married Resident,1097,
7642,Young boy between 14 and 15 years of age,1120,
7642,Married Resident,1127,
7642,Compiler of the list,1233,
7642,Married Resident,2111,
7642,Widowed Resident,2183,
7642,Married Resident,2185,
7642,Married Resident,2521,
7642,Married Resident,2549,
7642,Young boy between 14 and 15 years of age,2613,
7642,Married Resident,2669,
7642,Married Resident,2934,
7642,Widowed Resident,2952,
7642,Married Resident,2995,
7642,Married Resident,3344,
7642,Married Resident,3981,
7642,Married Resident,4818,
7642,Young boy between 14 and 15 years of age,4926,
7642,Young boy between 14 and 15 years of age,4928,
7642,Young boy between 14 and 15 years of age,4932,
7642,Young boy between 14 and 15 years of age,4951,
7642,Young boy between 14 and 15 years of age,4970,
7642,Married Resident,5002,
7642,Married Resident,5140,
7642,Married Resident,5318,
7642,Young boy between 14 and 15 years of age,6045,
7642,Young boy between 14 and 15 years of age,9032,
7642,Married Resident,9291,
7642,Married Resident,11219,
7642,Married Resident,12353,
7642,Young boy between 14 and 15 years of age,19429,
7642,Receiver of the list,19849,
7642,Young boy between 14 and 15 years of age,20345,
7642,Married Resident,20367,
7642,Married Resident,20390,
7642,Married Resident,20391,
7642,Married Resident,20392,
7642,Married Resident,20393,
7642,Widowed Resident,20394,
7642,Young boy between 14 and 15 years of age,20395,
7642,Young boy between 14 and 15 years of age,20396,
7642,Young boy between 14 and 15 years of age,20397,
7642,Young boy between 14 and 15 years of age,20398,
7642,Young boy between 14 and 15 years of age,20399,
7642,Young boy between 14 and 15 years of age,20400,
7642,Young boy between 14 and 15 years of age,20401,
7642,Young boy between 14 and 15 years of age,20402,
7643,Priest,11484,
7643,Deceased,20368,
7644,Priest,11484,
7644,Deceased,20369,
7645,Priest,11484,
7645,Deceased,20370,
7646,Priest,11484,
7646,Deceased,20371,
7647,Priest,11484,
7647,Deceased,20372,
7648,Priest,11484,
7648,Deceased,20374,
7648,Husband,20375,
7649,Priest,11484,
7649,Deceased,20376,
7650,Priest,11484,
7650,Deceased,20377,
7651,Priest,11484,
7651,Deceased,20378,
7652,Priest,11484,
7652,Deceased,20379,
7653,Priest,11484,
7653,Deceased,20380,
7654,Priest,11484,
7654,Deceased,20381,
7655,Priest,11484,
7655,Godmother,18561,
7655,Godfather,19589,
7655,Baptized,20382,
7656,Priest,11484,
7656,Baptized,20383,
7656,Godfather,20384,
7656,Godmother,20385,
7657,Priest,11484,
7657,Baptized,20386,
7657,Godfather,20387,
7658,Priest,11484,
7658,Godfather,19163,
7658,Baptized,20388,
7658,Godmother,20389,
7659,Godmother,3186,
7659,Husband,20403,
7659,Wife,20404,
7659,Godfather,20405,
7659,Witness,20406,
7659,Godfather,20407,
7660,Godfather,9418,
7660,Priest,11484,
7660,Godmother,18369,
7660,Baptized,20408,
7660,Father,20409,
7660,Mother,20410,
7661,Priest,11484,
7661,Baptized,19016,
7661,Father,19017,
7661,Mother,19018,
7661,Godfather,20411,
7661,Godmother,20412,
7662,Priest,19024,
7662,Baptized,20413,
7662,Godfather,20414,
7662,Godmother,20415,
7663,Priest,11484,
7663,Father,18527,
7663,Mother,18528,
7663,Godfather,20411,
7663,Godmother,20412,
7663,Baptized,20416,
7664,Godfather,157,He was godfather to Francisco in this event
7664,Priest,3196,
7664,Godfather,3209,He was godfather to Lorenzo in this event
7664,Godfather,3462,He was godfather to Micaela and Rosalia in this event
7664,Godfather,3768,He was godfather to José in this event
7664,Godfather,18762,He was godfather to Rosalia in this event
7664,Baptized,20417,"His godfather was Francisco, the captain of Guevavi"
7664,Baptized,20556,His godfather was José Caballero
7664,Baptized,20557,"His godfather was Pedro, alcalde of Ímuris"
7664,Baptized,20558,Her godfather was Xavier Samaniego
7664,Baptized,20559,Her godfather was Juan Chamorro
7664,Baptized,20560,Her godfather was Juan Chamorro
7665,Priest,3786,
7665,Godmother,19436,
7665,Godfather,19437,
7665,Father,20423,
7665,Mother,20424,
7665,Baptized,20425,
7666,Priest,3786,
7666,Father,20419,
7666,Mother,20420,
7666,Godfather,20421,
7666,Godmother,20422,
7667,Priest,3196,
7667,Baptized,20426,"Her godfather was Eusebio, the page"
7667,Godfather,20489,He was godfather to Ines in this event
7668,Godfather,157,"He was godfather to Juan, Francisco, María, and Bautista in this event"
7668,Godfather,578,He was godfather to Rosa in this event
7668,Priest,3196,
7668,Godfather,3209,He was godfather to Francisco and Xavier in this event
7668,Godfather,18762,He was godfather to Francisco Xavier and Miguel in this event
7668,Baptized,20429,"His godfather was Francisco, captain of Guevavi"
7668,Baptized,20430,"His godfather was Francisco, captain of Guevavi"
7668,Baptized,20431,"His godfather was Francisco, captain of Guevavi"
7668,Baptized,20432,His godfather was Nicolás
7668,Baptized,20433,His godfather was José
7668,Baptized,20434,"His godfather was Marcos Siaristutoque, captain of Busanic"
7668,Baptized,20435,His godfather was Xavier Samaniego
7668,Baptized,20436,"His godfather was Pedro, alcalde of Ímuris"
7668,Baptized,20437,His godfather was Xavier Samaniego
7668,Baptized,20438,"His godfather was Pedro, alcalde of Ímuris"
7668,Baptized,20439,"His godfather was José, the captain"
7668,Baptized,20440,His godmother was María
7668,Baptized,20441,His godmother was María
7668,Baptized,20442,His godfather was Ignacio
7668,Baptized,20443,"Her godfather was Francisco, captain of Guevavi"
7668,Baptized,20444,Her godmother was María
7668,Baptized,20445,"Her godfather was José, the captain"
7668,Baptized,20446,Her godmother was María
7668,Baptized,20447,Her godfather was Cristóbal Chamorro
7668,Godfather,20490,He was godfather to one of the children named José in this event
7668,Godfather,20491,"He was godfather to two of the children named José in this event and, also, one of the Catalinas"
7668,Godfather,20492,He was godfather to Marcos in this event
7668,Godmother,20493,"She was godmother to Esteban, Juan, Isabel, and one of the Catalina's in this event"
7668,Godfather,20494,He was godfather to one of the childfen named Juan in this event
7669,Godfather,157,He was godfather to Ursula in this event
7669,Priest,3196,
7669,Baptized,20448,His godfather was Salvador
7669,Baptized,20449,His godfather was Salvador
7669,Baptized,20450,His godfather was Miguel
7669,Baptized,20451,"Her godfather was Francisco, captain of Guevavi"
7669,Godfather,20495,He was godfather to Manuel and Salvador in this event
7669,Godfather,20496,He was godfather to Juan in this event
7670,Priest,3196,
7670,Godfather,3209,He was godfather to Xavier and Miguel in this event
7670,Godfather,3338,He was godfather to Agustín in this event
7670,Godfather,3462,"He was godfather to María Francisca, Francisca, and María Luis in this event"
7670,Godfather,3768,"He was godfather to Nicolás, María, Josefa, and María Luisa in this event"
7670,Godfather,18762,"He was godfather to Vicente, Josefa, and Isabel in this event"
7670,Baptized,20475,His godfather was Xavier Samaniego
7670,Baptized,20476,"His godfather was Pedro, the acalde of Ímuris"
7670,Baptized,20477,"His godfather was Pedro, the acalde of Ímuris"
7670,Baptized,20478,His godfather was José Caballero
7670,Baptized,20479,His godfather was Lázaro Chiguagua
7670,Baptized,20480,Her godfather was Juan Chamorro
7670,Baptized,20481,Her godfather was Juan Chamorro
7670,Baptized,20482,Her godfather was Xavier Samaniego
7670,Baptized,20483,Her godfather was Xavier Samaniego
7670,Baptized,20484,Her godfather was José Caballero
7670,Baptized,20485,Her godfather was José Caballero
7670,Baptized,20486,Her godfather was Juan Chamorro
7671,Priest,3196,
7671,Godfather,3462,He was godfather to Ignacio in this event
7671,Godfather,8283,He was godfather to Francisco in this event
7671,Godfather,9379,He was godfather to Manuel in this event
7671,Godmother,14266,She was godmother to the 6-year-old child named Magdalena in this event
7671,Godfather,17268,He was godfather to Diego in this event
7671,Godfather,20500,He was godfather to Agustín in this event
7671,Godmother,20501,She was godmother to María Rosa in this event
7671,Godmother,20502,She was godmother to Magdalena Siaritahimuhbi in this event
7671,Godfather,20555,He was godfather to Lorenzo in this event
7671,Baptized,20574,His godfather was Juan Chamorro
7671,Baptized,20575,"His godfather was José, the mador"
7671,Baptized,20576,His godfather was Bartolomé Uritcama
7671,Baptized,20577,His godfather was Bartolomé Uritcama
7671,Baptized,20578,"His godfather was Oquibusk, governor of Babaquiburica buhvi"
7671,Baptized,20579,His godfather was Ambrosio Uustutoqui
7671,Baptized,20580,His godfather was Francisco Alguica
7671,Baptized,20581,"His godfather was Francisco, the governor"
7671,Baptized,20582,Her godfather was Juan Chamorro
7671,Baptized,20583,Her godmother was María Guadalupe
7671,Baptized,20584,"Her godfather was José, the mador"
7671,Baptized,20585,Her godmother was Juana Tutucusica
7671,Baptized,20586,Her godmother was María Micaela Siaritujutoqui
7671,Godmother,20587,She was the godmother Isabel and María in this event.
7671,Baptized,20588,Her godmother was María Micaela Siaritujutoqui
7671,Baptized,20589,Her godmother was Rosa de Ímuris
7671,Godfather,20597,He was godfather to Rodrigo and Francisco in this event
7672,Priest,3196,
7672,Godfather,3462,He was godfather to Juana in this event
7672,Godfather,17036,He was godfather to Ignacio and José in this event
7672,Godfather,17891,He was godfather of Petrona in this event
7672,Baptized,20590,His godfather was Bartolomé Usipaicani
7672,Baptized,20591,His godfather was Bartolomé Usipaicani
7672,Baptized,20592,"Her godfather was Cristóbal,the fiscal"
7672,Baptized,20593,Her godfather was Juan Chamorro
7673,Priest,3196,
7673,Godfather,17579,
7673,Baptized,20503,
7674,Priest,3196,
